ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
1450,5,CONSORCIO 4C,GP-8806,CONCESIÓN ALTO MAGDALENA S.A.S,20214090030552,13/01/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Revisión de Avalúos Otrosí No. 9. Predios ALMA-3-0013, ALMA-3-0014 y ALMA-3-0015-1, UF3",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_880621_070406_CON_OBS_AVAL9_3UF3.pdf
1451,5,CONSORCIO 4C,GP-9250,CONCESIÓN ALTO MAGDALENA S.A.S.,GP-14405,09/07/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Observaciones a los Estado Financieros del Patrimonio Autónomo del mes de mayo de 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_925021_070202_CON_OBSERVA_ESTADOS_FINANC_PA_MAY2021.pdf
1453,3,CONSORCIO 4C,GP-9234,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090731352,01/07/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Requerimiento formal. Implementación del sistema de recaudo electrónico IP/REV.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_923421_070301_CON_REQUER_IP-REV-PEAJES.pdf
1452,2,CONSORCIO 4C,GP-8976,"AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI, Dr. Luis Eduardo Gutiérrez Díaz",20214090304742,17/03/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar.-Remisión-Formato-GCSP-F-207-Rendimientos Subcuentas – Febrero 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_897621_070202_ANI_F-207_RENDI_FEB-2021.pdf
1454,6,CONSORCIO 4C,GP-9224,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090730472,29/06/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Aspectos e Impactos Ambientales / Operación y Mantenimiento,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_922421_070108_CON_ASP_IMP_AMB_O&M.pdf
1455,4,CONSORCIO 4C,GP-8979,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,ANI 20214090217852,17/03/2021,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Puerto Salgar – Girardot. Estado de las Pólizas para la Etapa de Operación y Mantenimiento. Solicitud de No Objeción a un Plazo de Cura. Alcance a la carta CI.004/GP8933/21/5.3.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_897921_050300_ANI_POLIZAS_OPERA_MMTO.pdf
1457,2,CONSORCIO 4C,GP-9653,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Dr. Carlos Alberto García Montes",20214091450382,14/12/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Remisión Formato GCSP-F-207 Rendimientos Subcuentas – Noviembre 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_965321_070202_ANI_F-207_REND_SUBC_NOV-2021.pdf
1456,26,CONSORCIO 4C,GP-9029,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,ALMA-2021-0349,09/04/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Concepto favorable frente al presunto Evento Eximente de Responsabilidad relacionado con la imposibilidad de registrar la Oferta Formal de compra del predio ALMA-5-013-1 de la Unidad Funcional 5.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_902921_050300_ANI_EER_OF_ALMA-5-013-1.pdf
1458,5,CONSORCIO 4C,GP-9293,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090841372,27/07/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Conectividad del CCO con infraestructura de tecnología de la información, postes S.O.S, Sistemas de Control de Tráfico, estaciones de Pesaje y Peajes.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_929321_070303_050300_CON_FIBRAÓPTICA_CONECTIVIDAD_UF3.pdf
1459,4,CONSORCIO 4C,GP-9316,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090874992,03/08/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Requerimiento. Entrega de Información aclaratoria relacionada con Pagos Subcuenta Compensaciones Ambientales, corte a jun/2021.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_931621_070202_CON_REQUERI_SUBCUENTA_AMBIENTAL.pdf
1460,3,CONSORCIO 4C,GP-8849,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090087622,27/01/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Observaciones Resolución de Expropiación Predio ALMA-5-0069 (UF5,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_884921_070404_CON_OBS_RES_EXPR_ALMA-5-0069.pdf
1461,8,CONSORCIO 4C,GP-9281,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090817402,22/07/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud No objeción Plazo de Cura. Incumplimiento relacionado con las Especificaciones Técnicas de la Unidad Funcional 4,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_928121_0503000_ANI_NO_OBJ_PCURA_ESPECIF_TECNIC_UF4.pdf
1462,3,CONSORCIO 4C,GP-9210,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090702312,24/06/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Actas de Retribución abril de 2021. UF1, UF3 y UF4.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_921021_070210_ANI_ACTAS_RETRIBUCION_UF134_ABR_2021.pdf
1463,4,CONSORCIO 4C,GP-8997,CONCESIÓN ALTO MAGDALENA S.A.S,20214090357532,29/03/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot.-Observaciones Informe Trimestral N°25 / Componente Ambiental,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_899721_070108_CON_INF_TRIM_25.pdf
1465,8,CONSORCIO 4C,GP-9142,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-0600,25/05/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Rta. ALMA-2021-0735. Resultados de medición Niveles de Servicio abril de 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_914221_070303_CON_INDICES_ABRIL_2021_#2_ACLARACIONES.pdf
1464,10,CONSORCIO 4C,GP-9527,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI
Atn.: Ing. Carlos Eduardo García Montes",ANI 2021-409-091484-2,21/10/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Informe del estado de cumplimiento al proceso sancionatorio relacionado con el cercado predios UF 2,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_952721_050300_ANI_INFORME-CURA_CERCAS_UF2.pdf
1466,3,CONSORCIO 4C,GP-9360,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2021-1173,18/08/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Informe Trimestral Socio – Ambiental 27, Componente Social",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_936021_070109_CON_NO-OBJEC_INFOTRIMESTRAL_N27-SOCIAL.pdf
1467,9,CONSORCIO 4C,GP-9502,CONCESION ALTO MAGDALENA S.A.S,20214091195452,12/10/2021,"Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Respuesta comunicado ALMA-2021-1356. Cumplimiento a obligaciones relacionadas con el Programa de Apoyo a la Capacidad de Gestión Institucional. Invasión del espacio público por ocupantes irregulares en el sector de la glorieta Purnio- La dorada, Caldas.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_950221_070109_CON_REQUE_INVASION_GLORIETA_PURNIO.pdf
1469,10,CONSORCIO 4C,GP-9214,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090357952,25/06/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Informe de incumplimiento cercado de predios UF 3 y UF4,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_921421_050300_ANI_INFORME-CURA_CERCAS_UF3-UF4.pdf
1468,2,CONSORCIO 4C,GP-9646,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-1883,13/12/2021,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Observaciones a Actualización Estudio de Títulos ALMA-3-0056 UF3,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_964621_070401_CON_ESTUDIO_TITULOS_ALMA-2021-1611_.pdf
1470,10,CONSORCIO 4C,GP-9553,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2021-409-131257-2,10/11/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot. Estado de las Pólizas para la Etapa de Operación y Mantenimiento - EER y Otrosí 11.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_955321_050300_ANI_POLIZAS_O&M_OTROSI_11.pdf
1472,2,CONSORCIO 4C,GP-9053,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Dr. Luis Eduardo Gutiérrez Díaz",20214090420412,16/04/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Remisión Formato GCSP-F-207 Rendimientos Subcuentas - Marzo 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_905321_070202_ANI_F-207_REND_SUBC_MAR2021.pdf
1473,1,CONSORCIO 4C,GP-9570,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI
Atención: Ing. Carlos Alberto García Montes",2021-409-131263-2,09/11/2021,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Informe Mensual Socioambiental 72 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_957021_090200_ANI_INF_SOCIOAMB_OCT_2021.pdf
1471,3,CONSORCIO 4C,GP-8935,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090217942,25/02/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar – Girardot-Plan de mediciones para los Niveles de Servicio de marzo de 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_893521_070303_CON_MEDICIÓN_INDICADORES_03_2021.pdf
1566,28,CONSORCIO 4C,GP-9030,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090386062,09/04/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Concepto favorable frente al presunto Evento Eximente de Responsabilidad relacionado con la imposibilidad de registrar la Oferta Formal de compra del predio ALMA-2-0163 de la Unidad Funcional 2.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_903021_050300_ANI_EER_OF_ALMA-2-163.pdf
1567,3,CONSORCIO 4C,GP-9443,"AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI, Ing. Carlos Alberto García Montes",2021409096977-2,17/09/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Cierre del Proceso Sancionatorio derivado del cumplimiento del Concesionario relacionado con la entrega de recibos de pago con su paz y salvo de las pólizas RSE-Cumplimiento.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_944321_050300_ANI_CIERRE_PLAZ_CURA_PAZYSALVOS_POLIZAS.pdf
1568,3,CONSORCIO 4C,GP-9136,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2021-0602,21/05/2021,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Devolución con observaciones de los Expedientes Finales Prediales. Predios ALMA-5-0232 y ALMA-5-0233,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_913621_070401_CON_EXP_FINAL_PREDIOS_5-0232_5-233..pdf
1569,5,CONSORCIO 4C,GP-9181,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090661262,15/06/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Requerimiento - Actualización - Plataforma - Olympus de 8 Expedientes Finales.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_918121_070401_CON_REQUERIMIENTO_OLYMPUS.pdf
1571,4,CONSORCIO 4C,GP-8927,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090208602,23/02/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Puerto Salgar – Girardot. Estado de las Pólizas para la Etapa de Operación y Mantenimiento.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_892721_050300_CON_POLIZAS_OPERA_MMTO.pdf
1570,5,CONSORCIO 4C,GP-8902,CONCESIÓN ALTO MAGDALENA S.A.S,20214090162492,12/02/2021,"s e informaciones relacionados con la celebración y ejecución del Contrato, la naturaleza financiera del mismo, el cronograma para los pagos a cargo de la ANI, la posibilidad real de ejecutar todas las prestaciones del Contrato con cargo a los recursos disponibles, así como los lugares donde se ejecutará el Contrato, incluyendo condiciones de seguridad, orden público, transporte a los sitios de trabajo, obtención, manejo y almacenamiento de materiales, transporte, manejo y disposición de desechos, disponibilidad de materiales, mano de obra, agua, electricidad, comunicaciones, vías de acceso, condiciones del suelo, condiciones climáticas, de pluviosidad y topográficas...”. Atn. Ing. Claudia Cecilia Castillo Pico Representante Legal - CONCESIÓN ALTO MAGDALENA S.A.S Comunicación CI.004/GP8902/21/7.1.8 Página 3 de 3 Calle 30 Nº 8 – 19 – Teléfono 8884979 – Girardot, Cundinamarca Correo Electrónico: info@interventoriaconsorcio4c.com www.interventoriaconsorcio4c.com Finalmente, es importante que el Concesionario garantice el cumplimiento a cabalidad de cada uno de los lineamientos señalados en el presente comunicado , estos han sido debidamente presupuestados y consecuentemente han respaldado la utilización de los recursos habientes en la subcuenta de compensaciones ambientales; estos mismos, han sido abordados y reiterados a través de los comunicados CI.004/GP3241/17/7.1.8 de 11 de octubre de 2017, CI.004/GP6586/19/7.1.8 de 19 de junio de 2019, CI.004/GP7230/19/7.1.8 de 28 de noviembre de 2019, CI.004/GP7925/20/7.1.8 de 14 de mayo de 2020, CI.004/GP8348/20/7.1.8 de 24 de agosto de 2020, CI.004/GP8363/20/7.1.8 de 26 de agosto de 2020 y CI.004/GP8547/20/7.1.8 de 19 de octubre de 2020, sin que a la fecha surtan el efecto esperado, pues en gran parte de los establecimientos reportados, la tasa de mortalidad es del 100%. Del mismo modo, es importante puntualizar en la importancia de las actividades tendientes a mantener hidratadas las plántulas sembradas, pues las condiciones climáticas que predominan en la región hacen que dicha actividad deba ser priorizada y considerada como indispensable para garantizar la efectividad de la medida compensatoria; por ende, de continuar evidenciando fallas de control asociadas a la no implementación de todos y cada uno de los lineamientos descritos, nos llevará a proceder de conformidad con lo establecido en el capítulo X de la parte general del Contrato de Concesión y la sección 6.1 de la parte Especial",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_890221_070108_CON_RECOM_COMP_AMB_VF.pdf
1572,5,CONSORCIO 4C,GP-9192,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090675292,18/06/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Informe de avance en el cumplimiento de los compromisos con la comunidad de Puerto Bogotá.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_919221_070109_ANI_COMPROMISOS_PTO_BOGOTA.pdf
1573,6,CONSORCIO 4C,GP-8831,CONCESIÓN ALTO MAGDALENA S.A.S,20214090072442,22/01/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Diagnóstico de la Gestión Ambiental UF4.1,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_883121_070108_CON_DIAGN_GEST_AMB_UF4.1.pdf
1575,5,CONSORCIO 4C,GP-9227,CONCESIÓN ALTO MAGDALENA S.A.S,20214090730882,29/06/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda – Girardot – Puerto Salgar - Revisión de 5 Avalúos Otrosí No. 9,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_922721_070406_CON_OBS_AVALUOS9_2UF3-3UF5.pdf
1574,4,CONSORCIO 4C,GP-8861,CONCESIÓN ALTO MAGDALENA S.A.S,20214090102602,29/01/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Revisión de Avalúos Otrosí No. 9. Predios ALMA-3-0001 y ALMA-3-0004, UF3",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_886121_070406_CON_OBS_AVAL9_2UF3.pdf
1576,3,CONSORCIO 4C,GP-8957,CONCESIÓN ALTO MAGDALENA S.A.S.,ANI 2021-409-023988-2,05/03/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Devolución Expedientes Prediales ALMA-2021-0130, UF1 y UF2",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_895721_070401_CON_DEVOLUCION_EXPEDIENTES_2021-0130.pdf
1577,6,CONSORCIO 4C,GP-9213,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-0697,24/06/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Requerimiento formal atención hallazgos Superintendencia de Puertos y Transporte.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_921321_070111_CON_SPT_HALLAZGOS_MAYO_2021.pdf
1579,4,CONSORCIO 4C,GP-9612,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Carlos Alberto García Montes",20214091381512,26/11/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Pago de Seguridad Vial - Fosevi Mes de octubre 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_961221_070208_ANI_REVISION_RECAUDO_FOSEVI_OCT_2021.pdf
1578,5,CONSORCIO 4C,GP-8833,CONCESIÓN ALTO MAGDALENA S.A.S.,ANI 2020-409-102293-2,22/01/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Seguimiento a Revisión Tira Topográfica,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_883321_070401_CON_REV_TIRA_TOPOGRÁFICA.pdf
1581,4,CONSORCIO 4C,GP-9689,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214091504412,27/12/2021,I004_968921_070208_ANI_REVISION_RECAUDO_FOSEVI_NOV_2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_968921_070208_ANI_REVISION_RECAUDO_FOSEVI_NOV_2021.pdf
1580,26,CONSORCIO 4C,GP-9057,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,ANI 2021-305-007669-1,16/04/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Concepto relacionado con la solicitud de modificación del Apéndice Técnico 2 del Contrato 003/2014 – Numeral 3.3.9.2 Entrega de Bienes a la Policía de Carreteras.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_905721_070114_ANI_DITRA_OTROSI_AT2.pdf
1582,3,CONSORCIO 4C,GP-8875,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090127092,05/02/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud de ajuste a horario para radicación de-Comunicados dirigidos al Concesionario.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_887521_050300_CON_RADICACIÓN_CONCESIONARIO.pdf
1583,5,CONSORCIO 4C,GP-8824,CONCESIÓN ALTO MAGDALENA S.A.S,20214090050912,18/01/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Revisión de Avalúo Predio ALMA-5-0013, UF5.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_882421_070406_CON_OBS_AVALUO_ALMA-5-0013.pdf
1584,4,CONSORCIO 4C,GP-8983,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090307112,17/03/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Solicitud de cumplimiento de requerimientos de la Supertransporte.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_898321_070301_CON_VISITA_SUPERTRANSPORTES.pdf
1585,3,CONSORCIO 4C,GP-9631,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Carlos Alberto García Montes",20214091420532,07/12/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Acta de Calculo VPIP octubre 2021.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_963121_070209_ANI_ACTA_VPIP_OCT_2021.pdf
1586,4,CONSORCIO 4C,GP-9317,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-0797,03/08/2021,"Solicitud Estudio Hidráulico y Socavación descole de Box Culvert PR19+950 UF2. Luego de revisada la comunicación la Interventoría se permite realizar las siguientes aclaraciones: 1. Se informa que los registros temporales presentados por el Interventor basados en la herramienta Google Earth, corresponden a un tema netamente informativo y con aproximación suficiente para los análisis multitemporales, razón por la cual, el Interventor solicitó al Concesionario el estudio hidráulico y socavación, con el fin que el Concesionario tome la información suficiente, detallada y necesaria para proceder a un correcto análisis y si amerita la propuesta de intervención. 2. De acuerdo con la propuesta presentada por el Concesionario relacionada con la toma de información a través de un registro topográfico aéreo con seguimiento cada 4 meses, el Interventor comparte la propuesta y solicita se efectué el primer levantamiento topográfico de manera prioritaria, remitiendo esta información con el fin de tener un registro actual base y así comparar con los próximos levantamientos de acuerdo con la periodicidad propuesta. 3. Con relación a los puntos de GPS tomados por el Interventor en la zona de la corona del escarpe de erosión, estos se anexan en un formato de tipo KMZ. Atn.: Ing. Claudia Cecilia Castillo Pico Representante Legal CONCESIÓN ALTO MAGDALENA S.A.S. Comunicación CI.004/GP9317/21/7.1.7 Página 2 de 2 Calle 30 Nº 8 – 19 – Teléfono 8884979 – Girardot, Cundinamarca Correo Electrónico: info@interventoriaconsorcio4c.com www.interventoriaconsorcio4c.com 4. Es indispensable que el estudio de hidrología, hidráulica y socavación se adelante a la par con un análisis geomorfológico y multitemporal del caudal en la zona de descole de la obra. De acuerdo con lo observado, es posible que la vía se llegue a afectar en el mediano plazo, según las proyecciones obtenidas a partir del análisis multitemporal detallado en el archivo adjunto. Esta Interventoría queda a la espera de los resultados del estudio detallado que elabore el Concesionario.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_931721_070107_CON_RESP_EST_HIDRAULICO_PR19+950.pdf
1588,4,CONSORCIO 4C,GP-9229,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20214090734332,30/06/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Remisión del Formato GADF-F-052 Reporte información NIIF- Trimestre II de 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_922921_070401_ANI_REPORTE_NIIF_II-TRIMESTRE-2021.pdf
1587,3,CONSORCIO 4C,GP-8904,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-0187,15/02/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Observaciones Expedientes Finales Prediales. Predios ALMA-5-0054 y ALMA-5-0055,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_890421_070401_CON_EXP_FINAL_ALMA-2021-0095.pdf
1589,7,CONSORCIO 4C,GP-9180,CONCESIÓN ALTO MAGDALENA S.A.S.,20214090652772,11/06/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Intervenciones en el pavimento UF4 – Alto riesgo de accidente.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_918021_070300_CON_INTERVENCIONES_UF4_JUNIO_2021.pdf
1590,3,CONSORCIO 4C,GP-9138,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-R-2021-0663,25/05/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Respuesta comunicación ALMA-2021-0663,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_913821_070402_CON_FICHAS_SOCIALES-ALMA_2021_0663.pdf
1688,3,CONSORCIO 4C,GP-9500,CONCESIÓN ALTO MAGDALENA S.A.S.,20214091195122,12/10/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot - Informe Auditoria Peajes Septiembre 2021,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_950021_070301_CON_INFO-AUDI_PEAJE_Sept.-21.pdf
1687,7,CONSORCIO 4C,GP-9105,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Atn. Ing. Luis Eduardo Gutiérrez Díaz",ALMA-1-0012,13/05/2021,"Ref. Contrato de Concesión 003 de 2014-Concesión Honda – Girardot – Puerto Salgar-Expediente Final (digital) ALMA-1-0012 para Revisión ANI, UF2.",15_01_Cartas_Enviadas/RADICADAS/2021/CI004_910521_070401_ANI_EXP_FINALES_ALMA-1-0012.pdf
1690,2,CONSORCIO 4C,GP-9422,"AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI, Ing. Carlos Alberto García Montes",20214091039432,10/09/2021,Ref. Contrato de Concesión 003 de 2014 - Concesión Honda - Puerto Salgar - Girardot. - Remisión Prorroga Contrato de Interventoría,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_942221_010400_ANI_SOLICITUD_PRORROGA_OTRO SI_6.pdf
1689,9,CONSORCIO 4C,GP-8961,CONCESIÓN ALTO MAGDALENA S.A.S. - Atn. Dra. Claudia Cecilia Castillo Pico,ALMA-R-2021-00141,10/03/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Resultado Medición Niveles de Servicio – febrero de 2021 – Índices de Cumplimiento.,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_896121_070303_CON_INDICES_FEBRERO_2021.pdf
1692,5,CONSORCIO 4C,GP-9323,CONCESIÓN ALTO MAGDALENA S.A.S - Ing. Claudia Cecilia Castillo Pico,20214090884382,05/08/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot.-Observaciones Informe de Cumplimiento Ambiental “ICA 7” / Respuesta ALMA-2021-1066,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_932321_070108_CON_OBS_ICA_N°7_UF5.3.pdf
1691,7,CONSORCIO 4C,GP-9573,CONCESIÓN ALTO MAGDALENA S.A.S.,ANI 20214090841282,11/11/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Reiteración Requerimiento Actualización Pagos en Sábana Predial,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_957321_070401_CON_REQUER_PAGOS_SABANA_PREDIAL_NOV2021.pdf
1693,5,CONSORCIO 4C,GP-9677,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2021-1856,21/12/2021,Ref. Contrato de Concesión 003 de 2014-Concesión Honda - Puerto Salgar - Girardot-Aspectos e Impactos Ambientales / Operación y Mantenimiento,15_01_Cartas_Enviadas/RADICADAS/2021/CI004_967721_070108_CON_RESP_ALMA-2021-1856_ASPECT_IMPACT_AMBIEN.pdf
