ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
2072,1,CONSORCIO 4C,CI.004/GP7449/20/7.1.14,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2019-304-043212-1,22/01/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Solicitud concepto de permiso de uso, ocupación e intervención temporal de la infraestructura vial.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_744920_070114_ANI_RTA_ANI_2019-304-043212-1.pdf
2076,3,CONSORCIO 4C,CI.004/GP7951/20/7.2.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090445112,21/05/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Actas Retribución UF4 de Julio a Noviembre de 2019,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_795120_070210_ANI_ACTA-RETRIB_UF4_JUL-AGO-SEP-OCT-NOV19.pdf
2086,3,CONSORCIO 4C,CI.004/GP7408/20/5.3-7.2.7,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,202004090027232,13/01/2020,Ref. Contrato de Interventoría 145 de 2014 Proyecto Girardot – Honda – Puerto Salgar Estructura Tarifaria Año 2020 Peajes Cambao-Guataqui-Las Brisas.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_740820_050300_070207_ANI_TARIFAS_PEAJES_2020.pdf
2088,14,CONSORCIO 4C,CI.004/GP7460/20/7.2.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2020-409-007500-2,23/01/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Respuesta CGN No. 20192000077561.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_746020_070201_ANI_RESP_CGN_20192000077561.pdf
2105,4,CONSORCIO 4C,CI.004/GP7505/20/7.4.1,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,20204090123832,06/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Ayuda de Memoria Mesa de Trabajo,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_750520_070401_ANI_AYUDA_MESA-TRABAJO_PREDIAL.pdf
2111,5,CONSORCIO 4C,CI.004/GP7836/20/7.4.4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090366242,22/04/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación predio ALMA-4-0028, UF4",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_783620_070404_ANI_OBSERV_RESOL_EXPRO_ALMA-4-0028.pdf
2113,2,CONSORCIO 4C,CI.004/GP7513/20/9.2,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,20204090131762,10/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 63 y Socioambiental 51 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_751320_090200_SIPT_INF_MEN_TEC63_SOC51_V00.pdf
2122,3,CONSORCIO 4C,CI.004/GP8234/20/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090686602,28/07/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda–Girardot–Puerto Salgar Póliza Cumplimiento Clausula Distribución de Coaseguro,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_823420_050300_ANI_CLAUSULA_DISTRIBUCION_COASEGURO.pdf
2123,3,CONSORCIO 4C,CI.004/GP7586/20/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090200792,26/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Póliza Cumplimiento-RCE- Remitido ALMA-2020-0249,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_758620_050300_ANI_POLIZ-IPC2019_ ACTUALIZ_MAR2020.pdf
2136,2,CONSORCIO 4C,CI.004/GP8150/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090614922,10/07/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 68 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_815020_090200_ANI_INFORME_MENSUAL_JUN_2020.pdf
2137,7,CONSORCIO 4C,CI.004/GP8072/20/7.2.8,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090545352,23/06/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Proyección Estimada DR8,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_807220_070208_ANI_PROYECCION_DR8_V5.pdf
2138,17,CONSORCIO 4C,CI.004/0289/20/1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,202004090873312,11/09/2020,Ref. Contrato de Interventoría 145 de 2014 Concesión Honda - Puerto Salgar - Girardot. Inicio Etapa de Operación y Mantenimiento.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_028920_010000_ANI_SOLIC_MODIF_CONTRATO145_GGT_ARG_V1_revCAC_GGT_V2.pdf
2143,2,CONSORCIO 4C,CI.004/GP8423/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090881852,14/09/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Registro Fílmico Informe Mensual Técnico 70.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_842320_090200_ANI_VIDEO_IMI_AGO_2020.pdf
2145,2,CONSORCIO 4C,CI.004/GP8439/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090884362,15/09/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-007 Informe de Ejecución de Recursos Públicos – Agosto 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_843920_070202_ANI_FORMATO_GCSP-F-007_RECUR-PUB-AGO20.pdf
2148,6,CONSORCIO 4C,CI.004/GP8188/20/7.1.15,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090660332,21/07/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Acta Parcial de Obra 15.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_818820_070115_ANI_DESEMB_ACT_RED15.pdf
2151,2,CONSORCIO 4C,CI.004/GP7493/20/9.3,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,202004090112522,04/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Estado Avance UF5 Subsector 3 (Nuevo Puente de Honda INVIAS).,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_749320_090300_ANI_INFO_AVANCE_PTE-HONDA.pdf
2154,6,CONSORCIO 4C,CI.004/GP78922/20/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,202040901533922,05/05/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Estado Cumplimiento Correcciones Complementos Pendientes UF3 Alcance Informe CI.004/GP7529/20/5.3,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_789220_050300_ANI_INFO_ESPECIF-TEC_UF3.pdf
2155,2,CONSORCIO 4C,CI.004/GP8645/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091161592,19/11/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Remisión Formato GCSP-F-207 Rendimientos Subcuentas – octubre 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_864520_070202_ANI_FORMATO_GCSP-F-207_OCT-2020.pdf
2159,6,CONSORCIO 4C,CI.004/GP8675/20/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091188592,25/11/2020,Ref. Contrato de Concesión No. 003 de 2014 - Contrato de Interventoría No. 145 de 2014. Concesión Girardot - Honda - Puerto Salgar. Solicitud No objeción Plazo de Cura,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_867520_050300_ANI_NOOBJECIÓN_CURA_POLIZAS_ETAPA_OP&MMTO.pdf
2160,2,CONSORCIO 4C,CI.004/GP7786/20/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090339512,13/04/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Semanal 83. Avance de Unidades Funcionales en Construcción.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_778620_091000_ANI_INF_ESP_N83.pdf
2165,2,CONSORCIO 4C,CI.004/GP7870/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090380932,28/04/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-009 Informe Mensual Recaudo de Peajes – Marzo 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_787020_070202_ANI_FORMATO_GCSP-F-009_RECAUDOPEAJES-MAR-20.pdf
2172,2,CONSORCIO 4C,CI.004/GP8437/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090884202,15/09/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-207 Rendimientos Subcuentas – Agosto 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_843720_070202_ANI_FORMATO_GCSP-F-207_RENDIMIENTOS-AGO-20.pdf
2171,4,CONSORCIO 4C,CI.004/GP7529/20/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090153392,13/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Terminación Plazo de Cura 180 días - UF3,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_752920_050300_ANI_TERMINAC_180_CURA-UF3.pdf
2177,3,CONSORCIO 4C,CI.004/GP8164/20/9.2,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,20204090614752,10/07/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 68 y Socioambiental 56 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_816420_090200_SUP_SUPER_TRANSP_JUN-2020.pdf
2178,2,CONSORCIO 4C,CI.004/GP8538/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091022792,15/10/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-207 Rendimientos Subcuentas – Septiembre 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_853820_070202_ANI_FORMATO_GCSP-F-207_RENDIMI-SEP20.pdf
2179,2,CONSORCIO 4C,CI.004/GP8647/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091161672,19/11/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar – Girardot Remisión Formato GCSP-F-009 Informe Mensual Recaudo de Peajes – octubre 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_864720_070202_ANI_FORMATO_GCSP-F-009_PEAJES_OCT-2020.pdf
2180,6,CONSORCIO 4C,CI.004/GP7907/20/7.1.10,ALCALDÍA FLANDES,GP-12618,11/05/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Reactivación Interventoría a obras de construcción proyecto ANI - Alto Magdalena.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_790720_070110_ALC_REACT_INTERV_OBRAS_FLANDES.pdf
2186,2,CONSORCIO 4C,CI.004/GP7816/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090359222,20/04/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-007 Informe de Ejecución de Recursos Públicos – Marzo 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_781620_070202_ANI_FORM-GCSP-F-007_INFO-EJEC_ RECUR-PUB-MAR20.pdf
2188,4,CONSORCIO 4C,CI.004/GP8545/20/7.4.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091029642,16/10/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Ayuda de Memoria Visita INVIAS ALMA-5-0063,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_854520_070401_ANI_AYUDA_MEMORIA_ALMA-5-0063.pdf
2193,2,CONSORCIO 4C,CI.004/GP8713/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091246522,10/12/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Registro Fílmico Informe Mensual Técnico 73.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_871320_090200_ANI_VIDEO_IMI_NOV_2020.pdf
2197,25,CONSORCIO 4C,CI.004/GP7480/20/5.3,JUZGADO PRIMERO DE EJECUCIÓN DE PENAS Y MEDIDAS DE SEGURIDAD,20204090096422,30/01/2020,"Proceso judicial de la SOCIEDAD VACIADOS Y ACABADOS PARA LA CONSTRUCCIÓN LIMITADA “VACAB” contra CONCESIÓN ALTO MAGDALENA S.A.S., CONSORCIO 4C y AGENCIA NACIONAL DE INFRAESTRUCTURA. Acción de Tutela – Contestación a la demanda",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_748020_050300_JUZ_TUTELA_VACAB1.pdf
2200,3,CONSORCIO 4C,CI.004/GP8625/20/7.2.9,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091171612,20/11/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Acta de Cálculo VPIP septiembre 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_862520_070209_ANI_ACTA_VPIP_SEPTIEM_2020.pdf
2202,2,CONSORCIO 4C,CI.004/GP86555/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091165022,19/11/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Remisión Formato GCSP-F-007 Informe de Ejecución de Recursos Públicos – octubre 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_865520_070202_ANI_FORMATO_GCSP-F-007_REC_PUBL_OCT-2020.pdf
2205,2,CONSORCIO 4C,CI.004/GP8019/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090506052,09/06/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Socioambiental 55 Versión 00,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_801920_090200_ANI_INF_SOCIOAMB_MAY_2020.pdf
2211,2,CONSORCIO 4C,CI.004/GP8331/20/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090778842,20/08/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-001 Mantenimiento Bienes Uso Público – Julio 2020,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_833120_070202_ANI_FORMATO_GCSP-F-001_MTTO-JUL20.pdf
2213,6,CONSORCIO 4C,CI.004/GP8613/20/7.1.15,AGENCIA NACIONAL DE INFRAESTRUCTURA,202004091109002,05/11/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Asunto: Respuesta comunicado ALMA-2020-2612 comité de aprobación de Redes No. 6.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_861320_070115_ANI_COMITE_APROBACION_6.pdf
2215,2,CONSORCIO 4C,CI.004/GP7397/20/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090019242,10/01/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Semanal 257.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_739720_091000_ANI_ISI_N257.pdf
2217,2,CONSORCIO 4C,CI.004/GP7643/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090296432,23/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Registro Fílmico Informe Mensual Técnico 64.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_764320_090200_ANI_VIDEO_IMI_FEB_2020.pdf
2218,2,CONSORCIO 4C,CI.004/GP7512/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090135342,10/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 63 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_751220_090200_ANI_INFORME_MENSUAL_ENERO-2020.pdf
2220,10,CONSORCIO 4C,CI.004/GP8708/20/5.3-7.3.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091230102,05/12/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Aclaraciones a comunicación ALMA-2020-2821. Reiteración solicitud No objeción a Plazo de Cura SICC,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_870820_050300_070303_ANI_NO-OBJE_CURA_SICC.pdf
2222,7,CONSORCIO 4C,CI.004/GP8154/20/7.2.8,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090608402,09/07/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Proyección Estimada DR8. Corte a junio/2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_815420_070208_ANI_PROYECCION_DR8_V6.pdf
2223,2,CONSORCIO 4C,CI.004/GP8522/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090997502,08/10/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Socioambiental 59 Versión 00,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_852220_090200_ANI_INF_SOCIOAMB_SEPT_2020.pdf
2227,2,CONSORCIO 4C,CI.004/GP84333/20/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090883742,15/09/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot. Informe Semanal 105. Avance Unidades Funcionales en Construcción.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_843320_091000_ANI_INF_ESP_N105.pdf
2232,1,CONSORCIO 4C,CI.004/8013/20/1.3,GIPEC S.A.S.,SIN NÚMERO,08/06/2020,Ref. Contrato de Interventoría 145 de 2014 Concesión Honda – Girardot – Puerto Salgar Terminación Contrato,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_801320_010000_ESP_TERMINACIÓN_CONTRATO_RIESGOS_GGT.pdf
2234,6,CONSORCIO 4C,CI.004/GP809720/20/7.4.4,AGENCIA NACIONAL DE INFRAESTRUCTURA,20204090560642,26/06/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Observaciones Resolución de Expropiación predio ALMA-4-0032, UF4",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_809720_070404_ANI_OBSERV_RESOL_EXPRO_ALMA-4-0032.pdf
2233,4,CONSORCIO 4C,CI.004/GP7818/20/7.1.10,ALCALDÍA BELTRÁN,20204090362312,21/04/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Reactivación Interventoría a obras de construcción proyecto Alto Magdalena.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_781820_070110_CON_REACT_INTERV_OBRAS B.pdf
2238,3,CONSORCIO 4C,CI.004/GP8715/20/7.2.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204091253482,11/12/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Actas de Retribución UF2, febrero/2019 y Julio/2020.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_871520_070210_ANI_ACTA_RETRIB_UF2_FEB19_JUL20.pdf
2242,4,CONSORCIO 4C,CI.004/GP849820/20/7.4.4,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090959702,30/09/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda - Puerto Salgar - Girardot Observaciones Resolución de Expropiación Predio ALMA-2-0026-1, UF2.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_849820_070404_ANI_OBSERV_RESOL_EXPRO_ALMA-2-0026-1.pdf
2245,2,CONSORCIO 4C,CI.004/GP8440/20/7.2.8,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090884412,15/09/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-009 Informe Mensual Recaudo de Peajes – Agosto 2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_844020_070208_ANI_FORMATO_GCSP-F-009_RECAUDOPEAJES_AGO20.pdf
2244,3,CONSORCIO 4C,CI.004/GP84432/20/7.4.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090886872,15/09/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Lista de Chequeo Expediente Final ALMA-1-0010 (digital) para Archivo, UF1.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_844320_070401_ANI_CHEQUEO_PREDIALES_INCO.pdf
2251,1,CONSORCIO 4C,CI.004/GP7458/20/7.2.1,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,Rad No. 2020-409-012572-2,07/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-008 Informe Semestral Inversión Capital Privado – II semestre 2019,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_745820_070201_ANI_REM_FOR_GCSP-F-008_ISCP_II SEM20196.pdf
2253,3,CONSORCIO 4C,CI.004/GP7733/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090310062,30/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Respuesta a observaciones del Informe Mensual No. 64,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_773320_090200_ANI_OBSERV_INFORME_IMI64.pdf
2255,7,CONSORCIO 4C,CI.004/GP8431/20/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090876422,14/09/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda–Girardot–Puerto Salgar Asunto: Actualización Pólizas Contrato de Concesión – Ampliación Vigencias,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_843120_050300_ANI_POLIZAS_AMPLIACION-VIGENCIA.pdf
2263,3,CONSORCIO 4C,CI.004/GP8207/20/7.4.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090662242,22/07/2020,"Ref. Contrato de Concesión 003 de 2014 Concesión Girardot – Honda – Puerto Salgar Ayuda de Memoria. Acompañamiento a Inspección Ocular Predio ALMA-5-0012-1, UF5.",15_01_Cartas_Enviadas/RADICADAS/2020/CI004_820720_070109_ANI_AYUDA_MEMORIA_INS-OCU-ALMA-5-0012-1.pdf
2268,2,CONSORCIO 4C,CI.004/GP8165/20/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090624222,14/07/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Semanal 96. Avance de Unidades Funcionales en Construcción.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_816520_091000_ANI_INF_ESP_N96.pdf
2269,4,CONSORCIO 4C,CI.004/GP8021/20/9.2,SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,20204090515812,11/06/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 67 y Socioambiental 55 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_802120_090200_SUP_SUPER_TRANSP_MAY-2020.pdf
2273,2,CONSORCIO 4C,CI.004/GP8060/20/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090532112,17/06/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Semanal 92. Avance de Unidades Funcionales en Construcción.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_806020_091000_ANI_INF_ESP_N92.pdf
2280,19,CONSORCIO 4C,CI.004/GP7645/20/5.3-7.4.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090253782,10/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Derivado de la Auditoría de Control Interno ANI Gestión Predial del Proyecto,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_764520_050300_070401_ANI_REQUERI_PREDIALES_AUDITOR.pdf
2281,2,CONSORCIO 4C,CI.004/GP7620/20/7.3.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090226802,03/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Destrucción Boletería Manual Año 2019,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_762020_070301_ANI_DESTRUCC_BOLETER_PEAJE-2019.pdf
2282,2,CONSORCIO 4C,CI.004/GP7511/20/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090131632,10/02/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Socioambiental 51 Versión 00,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_751120_090200_ANI_INF_SOCIOAMB_ENE_2020.pdf
2283,8,CONSORCIO 4C,CI.004/GP8418/20/7.2.8,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20204090861132,09/09/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Proyección Estimada DR8. Corte a agosto/2020.,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_841820_070208_ANI_PROYECCION_DR8_V7.pdf
2286,3,CONSORCIO 4C,CI.004/GP7962/20/5.3-9.3,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,20204090455702,26/05/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Información Suministrada por INVIAS Entrega Subsector 3 de la UF5 (Nuevo Puente Honda),15_01_Cartas_Enviadas/RADICADAS/2020/CI004_796220_050300_090300_ANI_INFO-TECNIC_ENTREGA_NPH-UF5.3.pdf
2288,12,CONSORCIO 4C,CI.004/GP7623/20/7.1.9,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,202004090231352,04/03/2020,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Concepto de interventoría en relación a la reiteración de la solicitud de la empresa VACAB,15_01_Cartas_Enviadas/RADICADAS/2020/CI004_762320_070109_ANI_INFORME2_DP_VACAB.pdf
