ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
2418,4,CONSORCIO 4C,CI.004/GP6885/19/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20192078,27/08/2019,Observaciones Expedientes Finales Predia,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_688519_070401_CON_EXP_FINAL_ALMA-02097-02098-02099-02100-02106-02184.pdf
2419,7,CONSORCIO 4C,CI.004/GP7058/19/5.3,CONCESIÓN ALTO MAGDALENA S.A.S,,09/10/2019,Otorgamiento Plazo Cura,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_705819_050300_CON_OTOR_PLAZO-CURA_SIN-AVALUOS.pdf
2420,16,CONSORCIO 4C,CI.004/0207/19/2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,2019-409-056030-2,28/05/2019,Ref. Contrato de Interventoría 145 de 2014 Concesión Honda - Girardot - Puerto Salgar. Reemplazo Especialista en Hidráulica e Hidrología,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_020719_020200_ANI_CAMBIO_ESPEC_HIDRAULICA.pdf
2421,2,CONSORCIO 4C,CI.004/GP6242/18/7.3.1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,04/04/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Cronograma Actividades Ejecutadas y Programadas Peaje Cambao y Guataquí,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_624219_070301_ANI_CRONOG-PEAJES_CAMB-GATAQ_MARZ-ABRIL.pdf
2424,4,CONSORCIO 4C,GP-7006,,,0 de Septiembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_700619_070108_CON_ALMA-2019-2933_ICA-N°11_UF4.1.pdf
2422,3,CONSORCIO 4C,CI.004/GP6706/19/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20191768,19/07/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Observaciones Fichas Prediales UF5,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_670619_070401_CON_FICH_ALMA-2019-01662.pdf
2427,4,CONSORCIO 4C,GP-5938,,,2 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_593819_070401_CON_OBS_ALMA-2019-00317-318-320 (1).pdf
2425,1,CONSORCIO 4C,GP-6578,,,7 de junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_657819_070202_ANI_REMI_FOR_GCSP-F-001_MBUP_MA2019.pdf
2426,4,CONSORCIO 4C,ci.004/gp5171/18/7.1.7.,,,6 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_597419_070103_CON_PROC_CONS-ANDEN_PEAJE-UF5.pdf
2428,5,CONSORCIO 4C,GP-6272,,,2 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_627219_070406_CON_AVALU_ALMA-2019-00665.pdf
2430,1,CONSORCIO 4C,CI.004/GP6711/19/7.2.2,,,3 de julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_671119_070202_ANI_INFO_SEM_INV_CAP_PRIVADO_I-SEM2019.pdf
2429,5,CONSORCIO 4C,GP-6283,,,1 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_628319_070108_CON_INFO-SEMEST_ALMA-2019-01094.pdf
2431,3,CONSORCIO 4C,GP-6491,,,4 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_649119_070103_CON_ALUM_PUBLI_NARI.pdf
2432,10,CONSORCIO 4C,GP-6628,,,8 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_662819_050300_ANI_PLAZO-CURA_SEGUR-VIAL_UF5.4.pdf
2433,2,CONSORCIO 4C,GP-6746,,,9 de Julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_674619_070500_CON_MEMOTEC_OCT2018_ALMA_02178.PDF
2434,3,CONSORCIO 4C,GP-7034,,,7 de Octubre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_703419_070303_MEDICIÓN_INDICADORES_OCTUBRE_2019.pdf
2436,2,CONSORCIO 4C,GP-6519,,,3 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_651919_091000_ANI_INF_ESP_38.pdf
2435,4,CONSORCIO 4C,GP-5768,,,4 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_576819_070406_CON_OBS_ALMA-2018-4511.pdf
2423,14,CONSORCIO 4C,CI.004/GP6760/19/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,,31/07/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Actualización del Informe de Multa por el Incumplimiento al que hace alusión la parte Especial sección 6.1 (c). Vencimiento de Plazo de Cura otorgado por NO Terminación de las Intervenciones de la UF5,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_676019_050300_ANI_MULTA_INTERVENC_UF5-R1.pdf
2440,2,CONSORCIO 4C,GP-6370,,,8 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_637019_091000_ANI_INF_ESP_34.pdf
2438,4,CONSORCIO 4C,GP-7152,,,3 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_715219_070110_CON_RTAINF_MULTA_UF4-5.pdf
2439,12,CONSORCIO 4C,CI.004/0076/19/2.2,,,8 de febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_007619_020200_ANI_REEMPLAZO_AUX_PREDIAL_SISOMA.pdf
2437,5,CONSORCIO 4C,GP-5844,,,1 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_584419_070108_CON_RESP_ALMA-2018-4720.pdf
2443,4,CONSORCIO 4C,GP-6126,,,2 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_612619_070108_CON_ATROPELLO_FAUNA_ALMA-2019-00798.PDF
2442,3,CONSORCIO 4C,GP-6085,,,8 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_608519_070101_CON_ALMA-2019-00691_CRONOG_TER-UF5.pdf
2444,18,CONSORCIO 4C,GP-0133,,,5 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_013319_020200_ANI_REEMPLAZO_PERSONAL_INTERV.pdf
2441,4,CONSORCIO 4C,GP-7275,,,6 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_727519_070108_CON_ALMA-2019-03608_RES-0287.pdf
2445,7,CONSORCIO 4C,GP-6297,,,2 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_629719_070304_CON_HALLAZGOS_UF5_.pdf
2446,3,CONSORCIO 4C,GP-6410,,,5 de mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_641019_070202_ANI_REMI_FORM_GCSP-F-207_SC_AB2019.pdf
2447,2,CONSORCIO 4C,GP-5870,,,0 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_587019_070401_CON_DES_PRE-0117 (1).pdf
2448,4,CONSORCIO 4C,GP-6192,,,2 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_619219_070304_CON_RIESGO_ABISMO_PR23-PR38.pdf
2449,5,CONSORCIO 4C,GP-7076,,,8 de Octubre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_707619_070110_CON_SEGSISO_UF5_SEM245.pdf
2450,4,CONSORCIO 4C,GP-6009,,,1 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_600919_070107_CON_ACCESOS_VEHICULARES.pdf
2451,5,CONSORCIO 4C,GP-6443,,,2 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_644319_070103_CON_ZONA_LATERAL_INTERSECCIONES.PDF
2455,3,CONSORCIO 4C,GP-5832,,,7 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_583219_070108_CON_RESP_ALMA_2018-4691.pdf
2456,3,CONSORCIO 4C,GP-6244,,,5 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_624419_070101_CON_AVA-OBRA_PEAJE-UF5.PDF
2454,2,CONSORCIO 4C,GP-6848,,,0 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_684819_070109_CON_APROB_INFOSOCIAL_TRIMES19.pdf
2453,2,CONSORCIO 4C,GP-6005,,,1 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_600519_070402_CON_FICHAS_SOCIALES_ALMA-00221- ALMA-00300 -ALMA-00369.pdf
2452,7,CONSORCIO 4C,GP-6590,,,1 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_659019_070107_070108_CON_AUTO-146_K82+415_ALMA-01774.pdf
2457,2,CONSORCIO 4C,GP-6816,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_681619_070109_CON_INCUMPL_REUNION_SENA.pdf
2458,1,CONSORCIO 4C,CI.004/GP6833/19/7.2.2,,,4 de agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_683319_070202_ANI_REMI_FOR_GCSP-F-207_RS_JUL2019.pdf
2459,19,CONSORCIO 4C,CI.004/GP5930/19/5.3,,,5 de febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_593019_050300_ANI_CONCEP_INTERV_NOTF_PEE_RESPO_UF1.pdf
2460,2,CONSORCIO 4C,GP-6166,,,7 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_616619_070303_CON_NIVEL-SERVI_E8_MARZO2019.pdf
2461,2,CONSORCIO 4C,GP-6152,,,5 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_615219_070108_CON_RESP_ALMA-2019-00827.pdf
2462,2,CONSORCIO 4C,GP-6327,,,3 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_632719_091000_ANI_INF_ESP_30.pdf
2463,16,CONSORCIO 4C,GP-6621,,,6 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_662119_050300_ANI_CIERRE_PLAZO_SABANA-AVALUOS.PDF
2464,4,CONSORCIO 4C,GP-6490,,,6 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_649019_050300_ANI_TERMINA_CURA_UF5.pdf
2465,3,CONSORCIO 4C,GP-5993,,,8 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_599319_070401_CON_OBS_ALMA-2019-00335-00151-00152-00455.pdf
2466,2,CONSORCIO 4C,GP-5782,,,4 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_578219_070107_CON_ENTREGA_INFO_SINC.pdf
2467,3,CONSORCIO 4C,GP-6550,,,4 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_655019_070107_CON_ALMA-2019-01787_PASO-FERR-ANDE-UF5.2.pdf
2468,2,CONSORCIO 4C,CI.004/GP6158/19/7.2.2,,,5 de marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_615819_070202_ANI_REMI_FORM_GCSP-F-007_INFO_EJEC_REC_PUB_FEB2019.pdf
2469,3,CONSORCIO 4C,GP-7071,,,8 de Octubre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_707119_050300_CON_REQUERI_PARAFISCAL_FONTUR..pdf
2470,4,CONSORCIO 4C,GP-6432,,,7 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_643219_070110_CON_PLAZO_CURA_UF4Y5.PDF
2471,6,CONSORCIO 4C,GP-6846,,,6 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_684619_CON_ALMA-2019-02499_AUTO_201_LV.pdf
2473,6,CONSORCIO 4C,GP-7013,,,1 de Octubre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_701319_070303_CON_INCUM-INDICADOR_E7_UF2.pdf
2472,3,CONSORCIO 4C,GP-7315,,,3 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_731519_070108_CON_ALMA-2019-03345_COMP-RES-038_TUNEL-VERDE.pdf
2474,3,CONSORCIO 4C,GP-6439,,,7 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_643919_070401_CON_INFOGP_ALMA-2019-01098.PDF
2475,4,CONSORCIO 4C,GP-5906,,,4 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_590619_070109_CON_COMPRO_GRAMALOTAL_BELTRAN.pdf
2476,9,CONSORCIO 4C,GP-7342,,,9 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_734219_070108_CON_SUBCUEN_COMPE_AMBI.pdf
2477,3,CONSORCIO 4C,GP-5783,,,4 de Enero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_578319_070202_CON_REINTE_DESEMBOL_COMPEN-AMBIEN.pdf
2478,3,CONSORCIO 4C,GP-6127,,,5 de Marzo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_612719_070101_CON__AVA-OBRA_VIA-AREA-SERVICIOS.pdf
2479,3,CONSORCIO 4C,GP-6265,,,9 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_626519_070401_CON_OBS_INFOGP_ALMA-2019-0894.pdf
2480,8,CONSORCIO 4C,GP-7008,,,0 de Septiembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_700819_070108_CON_PPTO_COMP-AMB_ALMA-2019-02952.pdf
2481,3,CONSORCIO 4C,GP-6847,,,6 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_684719_070401_CON_EXP_FINAL_ALMA-2019-02104.pdf
2482,5,CONSORCIO 4C,GP-6914,,,0 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_691419_070107_CON_ALMA-2019-02275_ESTRU-AREA-SERV_UF5.2.pdf
2484,27,CONSORCIO 4C,GP-6807,,,2 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_680719_050300_CON_PLAZO_CURA_FONDE-INTERV.pdf
2483,4,CONSORCIO 4C,GP-7291,,,3 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_729119_070406_CON_AVALU_ALMA-2019-03623.pdf
2485,10,CONSORCIO 4C,GP-6603,,,6 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_660319_070108_CON_ASP_IMP_UF 5.4.PDF
2486,12,CONSORCIO 4C,GP-6237,,,5 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_623719_070500_CON_MEM-TECNI_SEPT18_ALMA-2019-00867.pdf
2487,4,CONSORCIO 4C,GP-6576,,,8 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_657619_070115_CON_POSTES-PEAJE_MAT_RETIR.pdf
2488,4,CONSORCIO 4C,GP-7209,,,2 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_720919_070107_CON_INFORM_INTERSEC_PPLES-UF2.pdf
2489,2,CONSORCIO 4C,GP-6243,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_624319_070404_ANI_PROYEC_RESOL_EXPROP_PREDIO_ALMA2-0004.PDF
2490,5,CONSORCIO 4C,GP-6732,,,9 de Julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_673219_070107_CON_ALMA-02241_SUEL-PEAT-K32-UF5.2.pdf
2492,4,CONSORCIO 4C,GP-6704,,,9 de Julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_670419_070108_CON_SEG_MARCO_NORM_UF3.pdf
2491,3,CONSORCIO 4C,GP-6406,,,5 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_640619_CON_RESP_ALMA-2019-01237.pdf
2493,18,CONSORCIO 4C,GP-6474,,,7 de Mayo de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_647419_050300_ANI_REVI_DISEÑO_REHABILITA_UF5.pdf
2494,6,CONSORCIO 4C,GP-6996,,,7 de Septiembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_699619_070304_CON_DEFENSAS_POSTES_UF1.pdf
2495,2,CONSORCIO 4C,GP-5915,,,4 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_591510_070107_CON_AGEN-NAL-SEG-VIAL_SENALES_SIG.pdf
2496,3,CONSORCIO 4C,GP-7169,,,5 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_716919_050300_ANI_SOPORTES_ACTUALI_POLIZAS.pdf
2497,4,CONSORCIO 4C,GP-6604,,,6 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_660419_070108_CON_MAN_INAD_RCD-UF 5.2.PDF
2498,3,CONSORCIO 4C,GP-6984,,,0 de septiembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_698419_0702089_ANI_ACTA-CAL_VPIP_AGOS2019.pdf
2499,3,CONSORCIO 4C,GP-6239,,,5 de Abril de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_623919_070101_CON_AVA-OBRA_K12+150-KORAN-UF5.PDF
2500,3,CONSORCIO 4C,GP-6827,,,6 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_682719_070109_CON__PRG_ATENCION_USUARIO.pdf
2501,6,CONSORCIO 4C,GP-7258,,,2 de Diciembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_725819_050300_ANI_PLAZO_CURA_AUTOEVA-SICC..pdf
2502,6,CONSORCIO 4C,GP-6588,,,9 de Junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_658819_070401_ANI_PREDIOS_MELISSA_PROCURADURIA.pdf
2504,8,CONSORCIO 4C,GP-6841,,,6 de Agosto de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_684119_070110_CON_SEGSOC-MAY_SAL-ABR2019..pdf
2503,6,CONSORCIO 4C,GP-6685,,,5 de Julio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_668519_070401_CON_REDES_PREDIAL_PTOBOGOTA.PDF
2505,4,CONSORCIO 4C,CI.004/GP6487/19/5.3,,,4 de junio de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_648719_050300_CON_FOND-REST_INTERVENTO_SUPERVI.pdf
2506,2,CONSORCIO 4C,GP-6523,,,,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_652319_070110_TER_SOL_CERT_SEG-HUM.pdf
2507,3,CONSORCIO 4C,GP-5984,,,6 de Febrero de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_598419_070101_CON_AVA-OBRA_PESAJE-UF5.pdf
2508,6,CONSORCIO 4C,GP-7183,,,8 de Noviembre de 2019,,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_718319_050300_CON_CONVENIO_DITRA_2019-.pdf
2509,4,CONSORCIO 4C,CI.004/GP6171/19/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20190712,19/03/2019,OBSERVACIONES REVISIÓN DE AVALÚO,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_617119_070406_CON_AVALUO_ALMA-2019-00667.pdf
2510,3,CONSORCIO 4C,CI.004/GP6349/19/5.3,AGENCIA NACIONAL DE INFRAESTRUCTURA,,01/05/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Actualización Póliza 2019 RE001201 Conocimiento Declaratoria de Ocurrencia de Eventos Exentos de Responsabilidad,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_634919_050300_ANI_ACTUA-POLIZA_RESP-CIVIL_EER.pdf
2511,4,CONSORCIO 4C,CI.004/GP7170/19/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,13/11/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Respuesta ALMA-2019-03270 / ICA N° 7 Expediente LAV0063-00-2015,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_717019_070108_CON_ALMA-2019-3270_ICA-7_UF1.pdf
2512,4,CONSORCIO 4C,CI.004/GP6455/19/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,,22/05/2019,RESPUESTA ALMA–2019–01425 / PROCESO DE NEGOCIACIÓN PREDIO “DINAMARCA”,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_645519_070108_CON_COMPR-DINAMAR_ALMA-2019-01425.PDF
2514,11,CONSORCIO 4C,CI.004/GP6714/19/9.3,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,24/07/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Verificación Intervenciones - UF5,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_671419_090300_ANI_INFORME_VERIFICACION_UF5.pdf
2515,2,CONSORCIO 4C,CI.004/GP6300/19/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,12/04/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Especial No. 29 Pendientes UF3 y UF5.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_630019_091000_ANI_INFO-SEM_ESP_29.pdf
2516,2,CONSORCIO 4C,CI.004/GP6106/19/9.2,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,08/03/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Informe Mensual Técnico 52 Versión 00.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_610619_090200_INFORME_MENSUAL_FEB_2019.pdf
2513,1,CONSORCIO 4C,CI.004/GP5997/19/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA – ANI,2019-409-016689-2,18/02/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión Formato GCSP-F-009 Informe Mensual Recaudo de Peajes – Enero 2019,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_599719_070200_ANI_REM_FOR_INFO_MEN_REC_PEAJ_ENERO2019.pdf
2518,2,CONSORCIO 4C,CI.004/GP6026/19/7.2.1,CONCESIÓN ALTO MAGDALENA S.A.S,,20/02/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Faltante Fondeo Subcuenta Interventoría y Supervisión.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_602619_070201_CON_FALTANTE_FONDEO_INTERVE-SUPERVI1.pdf
2517,2,CONSORCIO 4C,CI.004/GP6091/19/9.10,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,,06/03/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Remisión de Informe Especial No. 25 Pendientes UF3 y UF5.,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_609119_091000_ANI_INF_ESP_25.pdf
2519,3,CONSORCIO 4C,CI.004/GP5850/19/7.4.2,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20190135,18/01/2019,REVISIÓN FICHAS SOCIALES – RESPUESTA A COMUNICACIÓN ALMA-2018-4737 y ALMA-2018-4738,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_585019_070402_CON_FICH_SOCIAL_ALMA-4737-4738.pdf
2520,4,CONSORCIO 4C,CI.004/GP6932/19/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20192173,06/09/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Manejo inadecuado Aguas Residuales Peaje PR10+200 y Estación de Pesaje PR10+700 “Brisas”,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_693219_070108_CON_MAN_AGUA_RESID_UF5.pdf
2521,4,CONSORCIO 4C,CI.004/GP5877/19/7.1.8,CONCESIÓN ALTO MAGDALENA S.A.S.,,25/01/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Aspectos e impactos Ambientales UF 5.2,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_587719_070108_CON_ASP_IMP_UF 5.2.pdf
2523,9,CONSORCIO 4C,GP-5842,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20190126,18/01/2019,MEMORIA COMITÉS AMBIENTALES INTERVENTORIA,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_584219_070108_CON_PLAN-CHOQUE_GESTION_AMBIENTAL.pdf
2522,5,CONSORCIO 4C,CI.004/GP6871/19/7.4.1,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-R-20192036,23/08/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar. Gestión Avalúos 2019,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_687119_070401_CON_GESTION_AVALUOS_2019.pdf
2524,5,CONSORCIO 4C,CI.004/GP5852/19/7.2.2,AGENCIA NACIONAL DE INFRAESTRUCTURA — ANI,2019-409-006308-2,22/01/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda — Girardot — Puerto Salgar. Remisión Formato GCSP-F-001 Mantenimiento Bienes Uso Público — Diciembre 2018,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_585219_070202_ANI_REMI_FOR_GCSP-F-001_MBUP_DIC2018.pdf
2525,3,CONSORCIO 4C,CI.004/GP6323/19/7.1.15,CONCESIÓN ALTO MAGDALENA S.A.S,,23/04/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Interferencia Hidrocarburos UF-5.2,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_632319_070115_CON_RED_HIDROC_NORC-UF5.2.PDF
2526,57,CONSORCIO 4C,CI.004/GP7317/19/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,,13/12/2019,Ref. Contrato de Concesión 003 de 2014 Concesión Honda – Girardot – Puerto Salgar Conceptos Cambio de Nomenclatura,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_731719_070406_CON_CONCEPTO_CAMBIO_NOMENCLATURA.pdf
2527,9,CONSORCIO 4C,CI.004/GP7096/19/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2019-03098,24/10/2019,Observaciones Revisión de Avalúo UF5. Predio ALMA-5-0066,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_709619_070406_CON_AVALU_ALMA-2019-03098_R1.pdf
2528,4,CONSORCIO 4C,CI.004/GP5815/19/7.4.6,CONCESIÓN ALTO MAGDALENA S.A.S,ALMA-2018-4794,11/01/2019,OBSERVACIONES REVISIÓN DE AVALÚO UF 3,15_01_Cartas_Enviadas/RADICADAS/2019/CI004_581519_070406_CON_ALMA-2018-4794_AVALUO.pdf
